,Longitude(x),Latitude(y),Wind power density_100m(W/m2 ),Windspeed_50 (m/s),Windspeed_100 (m/s),Windspeed_200 (m/s),Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Settlement (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Country
20,-1.5640653283404258,42.68201601893618,751.2380534042552,7.480742340425529,8.423892978723407,9.341554468085107,77.25440842148939,16.48388333851064,5.401450581595747,1.669250447506383,4.87060437925532,6.440111330191488,5.18286133955319,4.518804761531916,1.9866286350085103,Spain
21,-7.5821837925217395,43.439325021304356,777.0956343478259,6.92087086956522,7.918015869565216,8.809567826086958,287.3029197195651,24.246472204347835,10.98814653173913,0.9405041903026089,11.463092221739132,31.329451675869567,18.64406913152174,0.89518006975,0.7298349887521738,Spain
22,117.77569453529411,-35.055226932941174,437.48044411764704,6.5583576470588225,7.58391411764706,8.645684705882353,12.894542143529414,240.90617037647056,8.059376898764707,14.587346671176471,6.849644259588236,27.822128283529413,0.7129470232411764,3.980638794235294,10.145703355352941,Australia
23,15.12094579858974,41.474894417692305,358.4893316666667,4.457787435897437,5.007684871794873,5.765042692307691,143.5526127346154,19.46338310294872,4.444347356820512,7.822792485461538,2.935236993961538,42.60078750858975,18.05855799782052,2.186339173382051,7.904720795564104,Italy
24,13.01014294625,37.953036440000005,464.48435625,5.074166875,5.467421875000001,6.017572499999999,25.59930739125,34.092405451875,3.6699506026874995,3.17904424925,4.796589885875,5.614563468874999,8.56466342175,0.7316802284062501,1.062655765375,Italy
25,-2.047280304486487,42.00864950297297,717.9598986486486,6.927345945945946,7.681518108108109,8.370152702702704,151.37911036216218,24.904112444054057,8.519037204540544,3.3984351123783783,16.761604502702703,2.63107028572973,20.975102344324327,3.102774262756757,7.156782775027026,Spain
26,13.766477253999996,37.763094215,364.1503863333334,4.288326666666667,4.684721333333332,5.222900333333333,74.902258674,24.409486573666666,3.5958520274000008,3.9900815800999996,3.261110898333333,23.080728206666667,21.587520905333328,6.120606390866667,1.3625262506066667,Italy
27,-6.874804072212121,38.234649044545456,481.84689181818186,6.5264918181818175,6.946950303030304,7.18423,89.27813441757574,16.44814803057576,7.370284850666667,34.144923583939395,36.24548484588182,37.01220275215151,31.899964115666673,31.9221056809697,33.95797484284848,Spain
28,2.98069264325,45.238302165,503.80616875,6.660832499999999,7.537891250000001,8.53537625,347.72189258749995,32.69180600625,8.959686411625,0.8081293049250001,3.7794858170000003,99.4487426625,17.35818882875,1.8560803531249999,1.7390252699625,France
29,5.5465140032,49.512828778,267.92401200000006,5.094600000000001,6.3841339999999995,7.511874000000001,267.84296182,25.067624126,8.8815123376,0.46763931788000007,2.5297259,32.867193342,8.2097102022,0.73570557988,1.4786635456000001,France
30,3.295457287263158,45.16270911210526,367.9591905263158,5.516384736842105,6.349177894736842,7.308381578947369,323.9292559263159,17.333677213684208,11.435750493736844,0.4941325843905262,4.695527444421052,86.7909950773684,17.54780392578947,1.4897171211,1.4879709712210523,France
31,-1.6226429504999997,41.46764749571429,592.3111828571427,6.230138571428573,6.712894285714286,7.217977142857145,210.57956289999998,10.85546184142857,8.144090524214286,0.5384314669071428,6.255153262642857,1.3384065179285716,17.043627382857142,1.9805691990714287,17.963027957857143,Spain
32,-5.885409913361701,36.48458370489362,729.9999976595743,5.657894468085106,6.825369361702128,8.007539148936171,60.86033347829788,26.89737767425531,4.199641813382978,6.443591411531915,4.0095070953404255,14.097398347021272,10.498556201234045,4.070555231702127,2.050235906646809,Spain
33,1.4533991933333335,41.69401138822222,271.99685866666664,4.973508222222221,5.490121555555556,5.826406888888887,69.07173253177777,11.438722036222222,5.324104562333332,7.638779818866666,4.227408441266667,8.396361057088887,33.20875180977778,4.0762441937333325,9.700560261444446,Spain
34,-4.983330909839621,37.05079798867925,558.2053266981133,5.387887641509432,6.469930377358491,7.510261037735852,105.30455133018866,33.97960812084905,4.563947083820754,7.655721059415091,4.081066157584905,3.6675716718018876,9.379212536471698,3.2454847263330175,17.42522191764151,Spain
35,-0.667588726009091,39.96489589151514,767.4308330303028,6.159561212121212,6.877935757575758,7.402175454545455,59.3624231160606,50.81605873242424,1.886207764945455,1.248855676987879,7.843244704909092,5.829215361424242,14.458109826969698,2.9119300387878786,2.1220394686363635,Spain
36,-7.5581508471818175,41.07354100999999,375.4357627272726,5.893287272727273,6.558600606060607,7.246088484848484,91.87037713515153,20.790093153333334,8.35274835921212,1.234532453633333,2.806643949242424,8.872572855878788,9.399367066454543,3.680561035060607,5.7861317513636354,Portugal
37,-8.300047047333333,42.007428471333334,633.1177526666668,7.4160753333333345,7.797635333333333,8.04056,117.80834468666669,27.756250570000002,10.620773848666667,0.9283908969606668,4.134922548133334,5.744248797866665,13.772989350666666,4.687519182733334,1.5949606023133334,Portugal
38,-0.6888608934000001,39.968933500000006,603.3714975,5.322698749999999,6.199612500000001,6.950231875,61.14525330437499,52.506974393125,2.0653735949187504,2.2534940344375,9.520149531749999,3.9953135939375,16.211200280000003,2.719147747375,0.78550806691375,Spain
39,-7.540144968309521,41.550625456190474,328.5623152380952,5.855105476190476,6.494544047619046,7.223607142857143,112.11301397619049,19.990486255,2.678575650052381,1.0707997824666664,2.5729851954738105,16.917119215000007,24.78872534357143,2.0761169901547616,6.436118559595237,Portugal
40,-8.046861692,41.64605438363636,699.4527545454545,7.9359863636363634,8.28102909090909,8.625461818181817,89.32213820636365,16.079389531818183,4.784704949090908,0.6125438483909091,5.5618580836363645,10.433890196272728,5.2448871487272735,2.5760559901818185,0.46365211294818176,Portugal
41,-4.154245447170731,42.235787482926824,421.33593463414644,5.336463658536585,6.425488536585365,7.407972195121951,135.59059478292684,38.91478380780487,8.267992048512193,21.088969471463415,3.8759535869756108,40.98608633634147,53.419406889024394,12.157645403658536,6.792691199121949,Spain
42,-9.131097883333332,39.13334475666667,309.4549655555556,6.039460000000001,6.871116666666666,7.081729999999999,28.931779091111107,41.708419974444446,2.210000026888889,5.904275260888889,2.5717369173333338,11.341539274444443,20.03658648111111,0.8331298045555555,19.48549004777778,Portugal
43,-7.796522961818181,41.40724719818182,503.2867718181818,6.862302727272728,7.595274545454546,8.096286363636365,85.44199922363636,10.958741388181817,5.742481903363636,0.5318757820636364,6.876616967818182,7.499055940636364,6.022004427727273,3.100289575636364,11.868293779090912,Portugal
44,-0.6275652477999999,39.99996809766666,710.0997139999998,6.293889666666667,6.877588666666666,7.305643666666666,55.80609351866667,46.77605838999999,4.249270698366667,2.7842480674,9.225378701866667,8.6926817601,11.940332540333335,3.109398771133333,1.0777289711533335,Spain
45,-0.6795749896782609,40.00377290434783,636.89907,5.918913043478259,6.620366521739132,7.134683478260869,60.2483660573913,51.126274602608696,3.0052160484347827,1.2853977425521739,11.624357072608694,4.534292896217392,14.362667954347828,0.445605935647826,0.47913626764391304,Spain
46,-2.5780179029999997,57.62661150333334,495.32105666666666,6.402853333333333,7.81775,9.39165,126.38990676666667,43.950963756666674,0.5562139192666666,3.3141407616666663,4.609428271333334,19.333356656666666,5.113088834666667,2.2745086123333333,1.1273090897333333,Scotland
47,-7.8940120663260895,41.30937138043478,648.7631665217389,7.513563695652172,8.002100434782609,8.255929130434783,72.77266419521739,14.319220923934779,4.973920276391302,2.1775120012760874,3.88453061626087,8.23424125830435,9.648544380173915,2.714980248826087,9.981465580586958,Portugal
48,26.01325713433962,-32.87888336075473,384.33277509433964,5.963083584905662,6.789940377358491,7.516380754716981,53.705584905283025,67.6289693173585,3.1463574008471684,1.287182401044717,17.33581891056604,14.661944378301891,31.322246194150946,6.353927189660376,3.8745019122716986,South Africa
49,35.53939665814815,40.930114537777776,387.23540888888886,6.667277407407407,6.806192592592591,6.887961481481483,11.522146285185183,7.756691654222221,6.845881234629631,1.1831135098518517,6.179194185555556,11.176609110592588,14.769908230740738,2.1238377284444447,0.551274041331111,Turkey
50,-2.5404709311666664,47.57960207,314.99129166666665,5.597553333333334,6.680641666666666,7.551754999999999,41.784114546666665,17.928224291666663,6.841939986500001,3.867561266833333,2.656786684333333,20.773612473333333,6.1982432555,4.143293556333334,3.3722399531666674,France
51,-8.206126780346667,42.5543633068,580.7383350666665,6.851796133333336,7.329295066666667,7.773731333333335,178.865215324,28.404020998933333,7.694822653453331,1.4773011976200003,7.977912270199999,19.077373471600005,17.4381580012,2.1268903547277342,1.9039471767293321,Spain
52,16.420238924,38.787643694,292.724244,4.421066,4.441998,4.431144,103.91762862,13.786606987999999,2.7925698686000002,3.1809555056000005,2.4340410382,13.420118500000001,12.984511558,2.6497213046,3.6319565,Italy
53,-7.562198298852937,43.521036497745136,835.0937729901959,7.082213970588246,7.920688333333331,8.705055490196084,296.4559013279411,26.731842708823535,7.5357994449509755,0.769698338705735,9.165854781299023,24.38826470897058,17.87461001465686,1.0114107628786768,1.7318742404949021,Spain
54,77.6001401107266,14.750067410256282,206.27908287588292,5.069328143289603,6.439714601412708,6.439714601412708,81.9068351469626,27.86067190572353,8.230907071840962,1.7216396461755992,7.260093542432096,27.49858375641826,4.819110111271945,23.847463005364315,2.0191406388575897,India
55,15.441068964500001,40.99162908649999,290.71817124999995,4.111999,4.418143999999999,4.889531499999999,113.63643807999999,16.34385053425,6.662203828825001,2.4867375702750003,2.744951358100001,24.149069527250003,5.444052357124998,1.7985071297125004,4.752813997275,Italy
56,3.4243917458333333,49.70366961333334,296.0105233333333,5.4349783333333335,6.671073333333333,7.778431666666667,171.33610708333333,11.39655303,6.008964479166667,3.0498162868333334,1.8265583554999998,59.12039730833334,4.5022396701666665,2.587589496,2.4225126,France
57,5.8903732060000005,49.26890504000001,277.57293599999997,5.283664,6.42628,7.469098,304.7228015,10.127490492000002,8.620560212799997,2.2480571294000002,1.6472867614000002,14.729407594,19.628490194,2.3326776172,2.2609345546,France
58,15.930203189743589,40.56812366641026,240.5595548717949,3.778563333333334,4.009283846153845,4.346965128205127,96.05302488307694,13.906948673384614,6.291544573076924,4.8436542668974365,8.608930195564103,7.030490867358974,6.560863175743588,1.9481246586000007,1.2664971939102565,Italy
59,12.374325748,43.59329798,89.126754,3.040858,3.3488480000000003,3.807826,195.08516,15.226057764,6.560699920999999,0.9969542667600001,5.344408886,2.1819866011999998,22.397524908,2.5197877754,2.3931944206000004,Italy
60,-8.056213601312498,40.978198731562514,669.5736884375,7.681022499999999,8.080093125000001,8.2615971875,49.42884972031249,17.2063020134375,5.953231318687499,0.9696217825250001,4.09018913546875,30.850075437500006,12.584144001250001,1.2514662014812503,20.008068954062498,Portugal
61,143.05041243125,-37.23712458,452.35815875,6.780897499999999,7.8087615625,8.687400625,9.830837222750002,65.72923538375,4.0561084878125,6.553975701375,7.80047453959375,83.61348209593747,39.712120328124996,7.2956510482812496,1.3867906751125003,Australia
62,-9.1549719026,38.989898944,314.543176,6.207345999999999,6.938715999999999,7.1664699999999995,15.934624734,25.817735446,8.8150898878,8.731360582799999,2.50258766,16.937238422,14.861155358,0.6368786067200001,10.901612762,Portugal
63,-4.8117794520666655,55.684649644000004,689.2029693333333,7.662345999999999,8.782744000000001,10.137667999999998,90.81938965533332,4.2223336314,2.6952548714666666,1.4796594086,2.5632818360000003,4.935974749600001,1.041411363986667,3.6235649556666667,3.5306973756000004,Scotland
64,2.196795033181818,43.42020018545455,829.2782363636362,7.904418181818183,9.13415090909091,9.820195454545454,236.08787808181822,16.57390030727273,8.15532786290909,2.304186317545455,6.999573480727272,15.132824838181818,2.9487153154545456,6.055612226636362,2.318036513272727,France
65,-8.711524172,41.82319532916667,413.6148516666667,6.786911666666666,7.1318425,7.478333333333334,93.94110390750001,11.604503185,8.120848158500001,0.7421634696,8.531947998083334,11.274827508333333,10.79617920425,0.9162184083000001,1.0136222409416666,Portugal
66,-7.518592708756759,43.457175308918906,867.5832745945945,6.8250854054054075,7.801038108108108,8.763076216216218,290.8263974216216,29.290530946486477,11.831440421351349,1.2657314561270272,10.706556730729726,32.17005424162163,22.642528673513514,0.9829986668621621,1.1473928538235134,Spain
67,-0.2021999893966101,40.47347819338983,817.0550459322034,7.268827966101696,7.749791864406778,8.246985084745758,56.22749627135593,20.00487534949152,4.6658243134406785,0.8090618199577962,6.706927960847455,2.769427030927118,32.603613083050845,0.9581131953084745,0.6539906366989829,Spain
68,-3.765734273365079,42.40793953380952,530.290623015873,6.165067777777777,7.1665687301587315,8.084631904761903,113.71332735238092,8.007140855238095,8.392096428634916,8.302214731857145,3.6807560327936506,22.867525906190476,36.3543946936508,8.252941919317463,7.067086681888889,Spain
69,2.5538379083333336,48.16984046833334,297.11503999999996,5.3069,6.5945366666666665,7.697328333333334,236.29182445,16.297188783333336,4.639827163166666,13.217386626666666,2.0967213705,11.497709688333332,14.318438231666667,6.7863749276666665,18.928987645,France
70,15.6270256753125,41.139876705312496,200.94627343750003,3.503220625000001,3.7474162499999992,4.1708440625000005,96.6243904546875,12.170658557968748,7.192475751375001,19.15890462,5.431734958781248,10.77349330246875,12.799668235968749,10.268488578468748,5.1793299799375,Italy
71,130.9809211666667,32.853591673333334,666.1084833333333,6.818639999999999,7.220513333333334,7.374476666666666,11.921678466666668,51.583853686666664,1.248464335,0.4399176884666666,5.175430161,60.657271333333334,12.80810844,5.091994918666667,1.432766625,Japan
72,130.96621922000003,32.854933467,357.205909,5.33065,6.015268000000001,6.621988999999999,10.597757518,51.356427321,1.55462865583,0.29601561565799994,5.7085973073,59.745662516,11.510829028,4.3349315303,0.46191552177000006,Japan
73,-4.773779441111111,55.22307521,689.14232,7.529611111111111,8.633463333333333,9.541599999999999,97.572276,30.28189655,2.080464246111111,4.705394580444445,1.2386035730444442,16.342249249999995,3.0192008695555557,1.3716352841,4.022405204000001,Scotland
74,1.2750918208333335,49.98533502499999,427.07620333333335,6.266220000000001,7.3278533333333336,8.371605,99.38975517833335,12.403016198333333,4.387282315666666,1.5856477448333333,0.9792087743666666,38.092118513333325,2.2292362051666665,3.6416982353333336,0.66214739135,France
75,-1.2646787506333332,41.76687193266665,674.5342310000001,6.434476666666668,7.284115000000002,8.248064999999999,182.04756947666664,13.939418335,4.527219303333333,5.665065549166667,2.8408709992333336,1.2934280428766667,7.700710862033334,9.042960420766667,16.686708929000005,Spain
76,-1.2732212606333333,41.78375388200001,650.8947921666669,6.265236166666666,7.182805666666668,8.174717666666666,180.05428594666665,14.189989128333334,3.3638201921166684,5.0858321196833325,3.0919855254,2.398183050431666,6.620232953266666,7.59427842741667,16.62178132266667,Spain
77,36.20759970111111,36.49936987555556,353.58828777777774,6.198055555555555,6.382052222222224,6.404841111111111,9.667863957222222,12.52516105111111,0.7412488250111111,1.6182101743333337,1.491476236822222,10.116623685333332,10.793992263333335,1.4667040585555557,4.330351573444444,Turkey
78,-4.54621444,57.50468796999999,386.25882,5.5421,6.720095,8.185855,126.97017925,20.172780115000002,4.503843583,1.4560301695,5.448191608,3.142871034,1.0062750654,0.7568282376,1.4416853669999998,Scotland
79,-3.9327866351250003,55.69219695375,615.19014,6.65451125,8.143382500000001,9.636334999999999,100.9196842875,16.78123601875,1.67422087175,0.5666536667250001,1.0695961716,10.003100255,9.071625385125001,2.014035817125,2.217121299375,Scotland
80,4.4515644465,47.23942147499999,275.9914483333334,5.393764999999999,6.451533333333333,7.330313333333333,411.92958691666666,38.115239045,5.842389388833333,2.107379099333333,2.307912175833333,37.54241606333333,4.373952751666667,2.444469654666667,1.0342201925,France
81,1.6424027871666667,49.471399,373.20944333333335,5.956956666666667,7.166026666666667,8.203014999999999,112.93482511666666,18.13208213,5.415462106,2.0427219648333335,4.3579160415,24.948285628333338,23.523999879999995,4.627074047000001,1.1708817205,France
82,15.769768589705878,40.751211239999996,302.90583029411766,4.1415267647058815,4.509128235294118,5.012873235294118,95.49567206852943,11.854460057647058,3.4287258225000006,2.0226866502352943,3.1265739626764706,29.064252613529412,12.80662877882353,2.0975127035588232,0.7169936243561764,Italy
83,77.34065829798702,8.98527720662338,680.5093128571425,7.316631883116879,9.317527532467535,9.317527532467535,72.84145336207793,68.05749107811688,5.628427890207792,10.998546651240261,3.5214383726948078,18.013880623116886,2.7400525780220764,2.3230456068876615,11.19366579298701,India
84,27.88926581,40.35710172666667,565.4555866666666,7.052166666666667,8.074296666666667,8.526176666666666,8.723575416222223,7.19249127411111,1.8711662174444446,6.994306611,2.360323753555556,49.07575552111112,1.8730387022222221,1.5654565316999998,8.476306387444446,Turkey
85,-2.8626971157333334,42.85137337400001,584.8321856666668,6.2044630000000005,7.033339333333332,7.953720666666666,100.89109021166668,11.212876927333333,3.6605888959666677,0.7372103213293333,4.400728121333334,22.228399535333338,17.58514145,4.064633685666666,0.5763025512166665,Spain
86,15.752085565263162,38.03559894684211,178.88101947368423,3.1347868421052634,3.512944210526316,3.9040778947368415,9.559459085894739,11.210490498421054,6.3233859483157895,1.2221459531157894,2.4484357594210526,11.248960761947368,9.925950117263156,0.4649826035842105,2.2025098132105265,Italy
87,27.66656628789474,37.71902525736842,365.604977368421,5.710141578947369,6.220842631578948,6.825707368421053,22.838459156315793,21.57638396157895,5.626239990999999,1.3404888019421055,5.827282557526315,11.900703746526313,19.115830835789478,2.111340277021052,14.944689688947369,Turkey
88,-8.574850398909092,39.58836939818182,312.6995254545455,5.843964545454545,6.779056363636363,7.420515454545455,87.41272298818181,59.80781867727273,5.514880733818181,1.8909226215454547,2.2326157549999994,9.148371576,19.170504750909092,0.8290730335272727,14.023673119090908,Portugal
89,27.626727280952384,41.105363089047614,255.12191428571427,5.137443809523809,6.127852857142859,6.9125547619047625,24.89031483047619,15.370507091904761,5.027496998428572,14.467150055238097,2.654554240142857,64.95528191952383,6.198256023333334,24.627071556666664,23.68791427476191,Turkey
90,145.91420284705885,-38.79941038117648,486.2750505882354,6.497911764705883,7.794185294117648,9.21835294117647,15.298874490588235,70.59901891470588,4.727895021823528,7.798283157058824,7.93378282482353,21.60173852705882,4.944174040705882,1.7442795142941174,3.7238366392941176,Australia
91,145.9346147,-38.78433999,523.391645,6.90184,7.945163333333333,9.221293333333335,12.862435201666665,71.19257069500001,4.394412842166666,6.611007849333333,7.272736514000001,20.40604666666667,7.198378095999999,1.5682828505000002,4.274165953000001,Australia
92,145.95700644642858,-38.75069539821429,526.7986103571427,6.9767971428571425,7.947845357142858,9.074160357142858,9.276903304392857,71.02365082392858,2.414669723678572,7.682591310321429,8.726880141214286,19.609029691428567,9.472528968499999,1.6876741470678573,6.354817852285715,Australia
93,6.617621625833334,49.10204133333334,323.86527333333333,5.575588333333333,6.751616666666666,7.678985,355.69510875,3.9359343706666667,6.997759923333334,1.3884303335,1.7514128738333332,42.02544784166667,12.629717991666666,1.0717791563833332,0.9567489908166666,France
94,28.147569142985066,40.36841599000002,687.926710447761,7.593259104477612,8.542538059701492,9.194928208955222,15.546682612328361,15.00315618376119,1.3401372749319396,1.2439727167017907,4.822214065402984,54.390555363880615,2.5079844565417915,3.105631961744776,5.345307907837313,Turkey
95,120.686224,18.522244103333332,1046.6466566666666,8.681849999999999,9.469956666666667,10.070738333333333,40.965523958333335,35.60099584833333,2.4914294236666668,1.3085868852666669,13.484859318333333,2.766707523166667,1.20838664655,1.9616201476666664,32.13687523666667,Philippines
96,-4.137808064000001,55.576197584545454,523.2984754545455,6.224839090909091,7.822315454545454,9.275463636363638,119.13753998181818,22.216644425454543,7.254177498545454,3.9599667437272728,7.381765751909089,8.703581968363636,1.2939834291545453,2.6488224299090906,0.5911880176363637,Scotland
97,-3.656858471083334,56.247483173333336,641.9535425,7.143248333333333,8.320500833333334,9.482700833333332,46.106593582500004,18.35351556666667,1.9910308193333333,0.6166317145833333,6.3498335440833324,0.35911815323333335,4.16557551425,2.562481431,0.7705019346166667,Scotland
98,6.582388583166666,48.93663828166667,306.17314833333336,5.448384999999999,6.658988333333333,7.589433333333333,366.5516145166667,14.745246783333334,3.4403755858333334,2.0507339656666668,0.8843688439999999,40.16598950666667,4.741815654833334,2.4383919183333336,1.4700245614999998,France
99,-8.806544365799999,37.14711656360001,285.1898848,6.086110399999998,6.7145596,7.117547999999999,19.735613812,24.493797097600005,5.226306184879999,0.9575503933839998,4.5714069324399995,9.29688620796,8.44564515912,1.8768040447079999,7.218228339560002,Portugal
100,-8.966163798771428,42.67169374057143,653.4977334285715,6.924616285714282,7.576248,8.45204442857143,190.0923056171428,5.657140588099997,3.6948025552714294,0.6584930262175714,5.699750205600001,10.265449913314285,5.091938281771428,1.1277700007600004,0.5902730220742859,Spain
101,0.4951514281105263,41.176572672631586,734.5039768421051,7.328111052631582,8.19517789473684,8.810696315789475,134.5098159473684,7.345692555736841,9.577135356578944,1.1183099765263158,2.892662268315789,7.346074165210527,5.926188567263159,1.6427110923105266,30.33139084894736,Spain
102,2.3180588805,50.225473550000004,388.776785,5.932311666666666,7.209910000000001,8.355515,115.16481366666666,33.6882963,0.8395375184333332,5.3699977875,1.6532489195,31.50612080166667,29.886720178333334,2.3469736735000004,0.9902260742166668,France
103,14.8093741425,41.3836484975,95.5354525,3.2947175,3.60866,3.8796437500000005,167.091397275,24.782611745,6.302483670875,8.8804024935,2.026946152125,21.103681878750002,25.744796389999998,1.106424701825,4.000576610375,Italy
104,3.6616211300000003,49.94219983571429,308.8486185714286,5.4641157142857155,6.749637142857144,7.860141428571429,151.05252048571427,27.937010628571432,1.8863426618857144,1.6986852634285712,1.4137159438,86.03277246571429,18.145477878571427,2.5502430759999997,0.5344082718428572,France
105,-1.6249134175999997,49.294904288,407.495818,6.091206,7.16387,7.99697,46.156016238,36.209448836,3.3185426232000004,0.54042688764,3.1610919806,3.9623048749999996,4.4227542058,3.457503516,2.608655792,France
106,5.423336202250001,48.5528044075,326.94496000000004,5.59763,6.796115,7.7790075,347.469654375,30.347128780000002,4.62565614325,2.69341334475,3.427424203,23.53466369,35.4907927825,1.53897331225,1.9999745885,France
107,16.0187806905,40.90286066899999,163.15548500000003,3.7930995000000003,4.0039725,4.383406999999999,69.2711832185,11.6769949085,3.3068438153999997,15.355652707500003,3.98014218875,23.503836665999998,7.146871689349998,2.668855636299999,6.593923411700001,Italy
108,5.257127682499999,48.826602525,329.26869500000004,5.615648333333334,6.849293333333333,7.7589749999999995,315.07944035,8.782957534833331,3.3094168236666666,4.1071614525,2.3034198425,30.112697230000006,10.783636513666666,1.52315964935,1.4930645181500004,France
