,Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Settlement (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Lat,Long,Australia,France,India,Italy,Japan,Philippines,Portugal,Scotland,South Africa,Spain,Thailand,Turkey,Wind speed at 50,Wind speed at 100,Wind speed at 200
200,246.49231745384608,7.105982029769232,2.467576711230769,1.630193166246154,6.806762386384617,21.745634518461536,12.05966934,4.068973246230769,1.1340186158230767,43.746934428461536,3.237112551461538,0,1,0,0,0,0,0,0,0,0,0,0,8.929014615384615,9.476503846153843,9.909870769230773
201,56.205710023333346,49.9630067311111,6.9098023728518525,1.1196736161074077,28.63871764481481,2.184826292359259,1.5333136560703706,1.3540442760148144,35.10229194333333,18.616988481111107,120.80688790370371,0,0,0,0,0,1,0,0,0,0,0,0,7.889971851851853,9.090478148148149,10.289327037037038
202,152.37003201956526,25.95197521173913,6.196647477478262,2.134505382786956,8.80918152193478,0.9917811962195652,20.793748037173916,2.5817143451043467,0.7108636568141307,38.77945073956523,-1.9939242119347824,0,0,0,0,0,0,0,0,0,1,0,0,5.497513695652173,6.384161956521738,7.304364130434782
203,24.260327669090906,33.609473039272736,4.545572703498181,5.4629559765090905,6.6547342314727285,6.666016159727273,7.867881502599999,1.6598358248492733,4.759224074636363,-35.144853888000014,149.50857730363634,1,0,0,0,0,0,0,0,0,0,0,0,6.535342181818179,7.699112181818182,8.821226363636365
204,163.35152840681818,47.26015400659091,4.928831252340911,3.060101937545454,2.757519544968182,6.9754441774090905,2.4223998662181816,7.547162717886366,1.4366990590522726,38.97034747477272,17.136598455227276,0,0,0,1,0,0,0,0,0,0,0,0,2.9930059090909094,3.519024772727273,3.882576363636365
205,242.48547372727268,42.67821283,1.887501387045455,1.1532159646954547,16.19190197,15.736342433181814,29.490780418181814,1.5048240246318183,0.9530442104136364,41.12076950318181,-2.429307062136364,0,0,0,0,0,0,0,0,0,1,0,0,5.919481363636364,6.777429545454546,7.396616818181817
206,51.34782155357145,23.117142094285718,9.46953756892857,1.5946095224892862,4.417827936428571,23.67542193,23.68382339928571,3.4927059905,14.648988243214285,40.63416586392857,-8.135040846642859,0,0,0,0,0,0,1,0,0,0,0,0,5.7225150000000005,6.4340835714285705,7.0956996428571415
207,283.36229847666675,19.78455868066666,10.720463099666668,0.9058037539433332,8.46529053323333,32.047782116,15.143006782666669,0.9295415591833336,2.6744197795333333,43.416352837333335,-7.643319263133334,0,0,0,0,0,0,0,0,0,1,0,0,8.056791666666667,8.69709466666667,9.293011666666667
208,151.7034245822581,49.33421573483871,8.105313453483872,1.8417426116790323,15.918517024999995,2.9918776463548378,24.208983855645148,4.256233734758065,4.552538868483871,39.09404945677419,-1.3003205116451608,0,0,0,0,0,0,0,0,0,1,0,0,6.3019935483870935,7.0726746774193545,7.674612258064514
209,228.59135957096768,38.179392253548386,3.470908885935484,0.6246470036709677,7.522928077354839,68.53384465548386,16.097922138064522,2.3356030017741936,6.0312073388387075,42.982017461612905,-8.022364777419357,0,0,0,0,0,0,0,0,0,1,0,0,6.217730000000002,7.250035806451613,8.269535483870966
210,115.99493294864864,24.288386736486483,7.972831187756755,1.2715763201162162,3.4991066176351344,14.841555618108108,14.990646428918916,2.636693513532431,2.3583998676270275,37.18217360256757,14.97039808797298,0,0,0,1,0,0,0,0,0,0,0,0,3.1492475675675684,3.6402725675675667,4.013973378378378
212,59.32286198714286,12.523622955714286,2.8835672715714287,4.4549337391428585,2.707306236428572,8.180859762285715,8.704692756142856,0.5763546751714286,3.231007086428572,40.219374650000006,18.343098974285713,0,0,0,1,0,0,0,0,0,0,0,0,2.4697228571428576,2.7363842857142857,2.9229142857142856
213,168.21193160000004,20.585338921428573,4.821735561357143,0.7295166047357142,4.5585715550714285,9.694437385071426,21.760490690000005,0.7800526645571428,0.942137432407143,44.160879716428575,11.380513070714288,0,0,0,1,0,0,0,0,0,0,0,0,3.6328649999999993,4.175465,4.4787685714285725
214,204.7351126584906,13.230856401132073,8.052045939452826,0.9990536774830188,3.096176567169811,15.358959074150944,19.51373534037736,1.1757297153584907,1.4791474386245282,41.5902932035849,14.403748457924529,0,0,0,1,0,0,0,0,0,0,0,0,3.4422473584905666,3.9472560377358494,4.330611132075472
215,250.22208955,35.1932001425,9.92946553425,1.6770807711250002,13.994828935,15.23096561,19.0474411575,1.753148109375,1.16047597465,41.18661147125,-2.5908882794999997,0,0,0,0,0,0,0,0,0,1,0,0,5.69363375,6.588469999999999,7.259231249999999
216,237.87632121,20.7821514035,2.6252904782,13.715573946000006,4.1260647814,6.530684208549999,16.621605494,1.18103140177,0.7779056278905,40.005399460999996,-2.759894501,0,0,0,0,0,0,0,0,0,1,0,0,5.608238500000001,6.3837545,7.051720999999999
217,87.80530876066666,3.5917484004666678,10.187255607533334,0.8459016736826668,3.1090671886666663,12.870341918666663,4.7214613997333315,4.327898568400001,0.7826019998200001,41.758244132,-8.820484033600003,0,0,0,0,0,0,1,0,0,0,0,0,6.749651333333333,7.351075999999997,7.812616666666668
218,150.3101662222222,15.147280871666668,5.4034456975,14.376623718888887,3.9817204305555554,36.92619927000001,36.10798946111111,0.7622729704055556,1.1988458504611108,41.267622783333344,14.993228173888886,0,0,0,1,0,0,0,0,0,0,0,0,3.705596666666666,4.3695538888888885,4.986733888888889
219,47.21500524769231,15.071892949230776,3.751229527435897,1.1318600970487178,4.339306300564103,13.050078482307693,15.561930939230766,1.7222293660410255,1.383074466651282,37.96692507435897,15.133855512307688,0,0,0,1,0,0,0,0,0,0,0,0,3.651473076923077,4.121434358974359,4.4455120512820505
221,269.68611687500004,23.934607549500004,4.8786102759,1.407415293175,13.692440952000004,13.383025719,6.433666174449999,3.6447457866,2.9436968026,43.6542673255,2.8707682312500005,0,1,0,0,0,0,0,0,0,0,0,0,7.941775,9.274202,10.341249999999997
222,109.54902250000002,48.36504661055553,8.221555931833334,4.977685599722221,7.671607219777778,23.22235413,13.829131957222224,1.6636391914277775,4.369677701722221,37.88286552444444,14.28310271,0,0,0,1,0,0,0,0,0,0,0,0,3.727851666666667,4.3097038888888894,4.877618333333333
223,51.94852706279069,10.439313254744183,3.5451827058372105,4.1895365030697675,5.703978702558137,31.533454406279077,23.042981695348846,5.812850276186047,4.412456595465117,40.68100283883721,16.830067417906974,0,0,0,1,0,0,0,0,0,0,0,0,3.6946581395348836,4.278371860465117,4.80799465116279
224,145.1140564,17.9933374625,6.882745732250002,7.583294843625,1.911369325125,32.91652586375,16.17635486,7.009221965249998,5.669179371999999,41.57446918375,15.1406799225,0,0,0,1,0,0,0,0,0,0,0,0,4.25379875,4.9394687500000005,5.452095000000001
225,125.8079556767442,29.76765907325582,3.483597555251164,1.7429806201904643,2.4788971417441856,32.30510302813954,5.683117686953487,1.2914268057279072,1.0525737282139536,40.82567795279071,15.343597370465114,0,0,0,1,0,0,0,0,0,0,0,0,4.124746744186047,4.758238139534884,5.379260930232558
226,56.858793927352934,16.418291296176474,3.675711502588236,5.455121253176472,5.522509077235295,12.821309907647054,5.449222953294119,3.712341335382353,3.9826546309117647,37.73760302441176,12.756128847352944,0,0,0,1,0,0,0,0,0,0,0,0,4.282675588235295,4.980175882352942,5.663915882352939
227,215.095601228972,28.768228561401873,4.553333471915888,1.7623074491803734,4.116035445318691,9.375283189205604,11.434353824028037,1.7380711217299059,2.6078939314579435,41.90165044644862,14.406878605140188,0,0,0,1,0,0,0,0,0,0,0,0,4.063000654205608,4.816369813084113,5.534026168224299
228,135.26163480000002,30.38461685666667,5.0372210016666665,1.1713687459,5.9431756249999985,32.676022683333336,7.5776614003333345,0.48896273840000004,1.9098263206666664,57.60885278666667,-2.292498860333333,0,0,0,0,0,0,0,1,0,0,0,0,7.125539999999999,8.173966666666667,9.190396666666668
229,24.577349622307693,30.35510831615385,2.4505940699230773,6.707073181769233,1.0058234905076924,16.15902179,16.158409016923073,1.786241874692308,16.353382723846153,39.042559466153854,-9.22857218823077,0,0,0,0,0,0,1,0,0,0,0,0,6.3717861538461555,6.896386923076923,6.9184069230769225
230,25.4246388678125,172.076698984375,10.077233076843749,11.1958120218125,12.919343448125,14.805728455625005,0.4442201536906249,1.1386471468281252,5.140351738021875,-34.855071548750004,135.583498646875,1,0,0,0,0,0,0,0,0,0,0,0,7.179058125,7.667805,7.876382812499998
231,104.27975,5.686209964,2.040004432,1.505726198,1.987950066,5.155528122,8.531504499,0.5318421602000001,0.9052299015,55.79744965,-4.215592734,0,0,0,0,0,0,0,1,0,0,0,0,7.1164,8.32173,9.7406
232,88.75246501849999,19.282213459,10.488933350549999,9.641042333049999,5.480119370500001,21.109873371,11.4611785275,5.736273988350001,2.1828877638999997,37.4296986705,13.454513029000006,0,0,0,1,0,0,0,0,0,0,0,0,4.353894,5.2089175,5.9834200000000015
233,83.50292220166666,7.230434992666668,4.694790238,4.586375163666666,2.810713167,12.87108107333333,11.61769159,15.632808285,4.463515080666666,41.273817875,15.797194208333336,0,0,0,1,0,0,0,0,0,0,0,0,3.775503333333333,4.551481666666667,5.26417
234,67.598043894,14.899226524000001,3.1172370994,16.573215330000004,2.3065224638000004,24.708296754000003,2.0043229032,2.4580260038,1.6457299549999995,40.861344922,16.06696564,0,0,0,1,0,0,0,0,0,0,0,0,3.975218,4.7509440000000005,5.59699
235,105.61765985769226,6.991286754230769,3.682285309807692,1.1137968286769229,6.977231134192309,6.609209881076922,19.87689446038461,1.051933113718846,0.9164532932807692,42.5298178826923,-3.4046168654230757,0,0,0,0,0,0,0,0,0,1,0,0,5.8015711538461545,6.641894230769231,7.5049680769230775
236,107.1455377868421,34.8304768213158,3.1809485616842097,10.233261919315789,4.898702202526317,5.3219775158421045,7.6489422713947395,3.957718259210527,15.623528152631573,37.05951814421053,-4.952405236894736,0,0,0,0,0,0,0,0,0,1,0,0,5.40182105263158,6.409377894736845,7.390719210526317
237,105.357841635,33.672204799,1.6090449991100004,9.47163494095,5.15983244875,5.5880632964,7.605181852749999,1.9522123968,14.640166335,37.0357283595,-4.928097955999999,0,0,0,0,0,0,0,0,0,1,0,0,5.362146,6.3558639999999995,7.3392005000000005
238,91.86296306125,46.89447114000001,7.544956001125,1.2700794116249998,7.370811031000001,4.972094824374999,18.1863904125,1.536584855625,1.756221530625,39.92504377875,-1.04489275725,0,0,0,0,0,0,0,0,0,1,0,0,6.806203750000001,7.41659875,7.863625
239,174.56099215999996,56.11253356000001,6.110303820525003,1.9443893398325005,25.289807777000004,11.414926692399998,23.230739889250003,5.659719629125,7.0518530539499995,38.720442936750004,-2.4025895262999994,0,0,0,0,0,0,0,0,0,1,0,0,5.61462775,6.370397249999999,6.9000095
240,93.48435480888891,29.83845813888888,2.431594323944445,4.929966915222222,3.7472655973888886,6.731978678166668,6.109916967722222,3.2299164678888883,26.48547233222222,36.85514169722223,-4.778865267555554,0,0,0,0,0,0,0,0,0,1,0,0,8.58120388888889,8.557918888888894,8.530187777777778
241,81.36985447413792,48.02465719000002,7.2325264161724165,2.9434120323793107,15.754797286206898,4.349923995448276,24.715562410344823,1.3328836802448278,0.7708277358972415,39.93636786344829,-0.9229292522896554,0,0,0,0,0,0,0,0,0,1,0,0,6.066234137931034,6.855424827586208,7.551409310344827
242,120.94595481428571,66.61420828428571,7.160417201285715,4.428883453428571,4.670665176571427,9.24768312142857,20.797497494285714,3.373523118857143,1.3899618195714287,39.77585504857143,-1.3579328567142857,0,0,0,0,0,0,0,0,0,1,0,0,5.8387842857142855,6.775677142857143,7.549971428571429
243,115.38183559473688,38.961189205263146,2.3801497533473674,1.6896938456394734,6.199893827710527,2.830127638342105,42.09083629157897,2.9220681712894745,2.08869959941579,38.80254481131578,-0.9750531901631576,0,0,0,0,0,0,0,0,0,1,0,0,6.042521052631577,6.91224394736842,7.536893157894737
244,204.19799006060603,63.45566876909093,7.530969011181821,10.170078343666665,5.5140858496666665,2.9392522911515138,21.72099263757576,4.624633916242424,1.3162332824212124,39.46337789606061,-2.252291314484848,0,0,0,0,0,0,0,0,0,1,0,0,4.86516212121212,5.856985757575758,6.82096
246,51.656557922857154,30.182344635714287,0.9114626142285714,1.7336900665714288,1.6764667400571427,44.27808684000001,29.392823027142857,2.1997714854285717,3.637686335428572,-32.58676483,27.965424238571426,0,0,0,0,0,0,0,0,1,0,0,0,5.71306142857143,6.583892857142858,7.45215142857143
247,13.542570623235294,61.015855944411754,3.3289854987058822,3.951006172882354,16.652915626764706,72.03709987617648,35.680944928823536,5.252595838676472,0.7289134168855883,-37.38772111205883,143.11021772352944,1,0,0,0,0,0,0,0,0,0,0,0,7.121797352941178,8.174477352941176,9.083522647058821
248,380.90357861666666,23.481652126666663,1.5016691043333334,0.6205664022333334,4.783240404833333,89.74883167333331,7.6168723636666655,1.8264218411666664,0.8564885428166668,46.15114620000001,2.537111337166667,0,1,0,0,0,0,0,0,0,0,0,0,5.464781666666667,6.5657733333333335,7.501451666666665
249,144.91439609999995,29.35220696,2.414870226,23.37688247,2.711239672,28.89805778,41.52011017,3.653995712,3.90696229,42.17118678,-4.277516769,0,0,0,0,0,0,0,0,0,1,0,0,5.4832,6.46652,7.356039999999999
250,144.6455971,29.61355858,2.179568029,23.38857137,2.567882939,29.16713532,41.70340585,3.893496583,3.729587978,42.17339575,-4.276043363,0,0,0,0,0,0,0,0,0,1,0,0,5.34801,6.35577,7.262010000000001
251,144.2730506,29.98623912,1.880734746,23.39007383,2.424560581,29.54822761,41.97690821,4.227424353,3.4852738210000003,42.17640997,-4.273758238,0,0,0,0,0,0,0,0,0,1,0,0,5.6516199999999985,6.592160000000002,7.393110000000001
252,144.18865280000003,30.0057375,1.754140894,23.52130264,2.284030001,29.58307979,41.9235485,4.337466506,3.559523144,42.17740267,-4.274818647,0,0,0,0,0,0,0,0,0,1,0,0,5.52027,6.5167199999999985,7.353839999999999
254,143.93946,30.13426074,1.447498256,23.77226014,1.993094601,29.7425064,41.88998708,4.629554681,3.663400877,42.18000783,-4.276280553,0,0,0,0,0,0,0,0,0,1,0,0,5.72888,6.69965,7.51554
255,144.6401645,29.53487819,2.117961518,23.5570491,2.435467081,29.10620654,41.55783362,3.951622815,3.881346102,42.17384035,-4.278043521,0,0,0,0,0,0,0,0,0,1,0,0,5.5175800000000015,6.52439,7.41039
256,144.55192409999995,29.562011,2.004219395,23.68060877,2.298393049,29.14830676,41.51283315,4.070045706,3.939087039,42.17484976,-4.278998213,0,0,0,0,0,0,0,0,0,1,0,0,5.44897,6.5038,7.44075
257,144.4545833,29.59695675,1.884229196,23.80842253,2.153690992,29.19882086,41.47137603,4.19885948,3.998948654,42.17594321,-4.279946304,0,0,0,0,0,0,0,0,0,1,0,0,5.44897,6.5038,7.44075
258,145.4853556,28.81872802,2.946339027,23.32158642,3.099909239,28.34334735,41.17072485,3.147211954,4.283548107,42.16639804,-4.280153585,0,0,0,0,0,0,0,0,0,1,0,0,5.35114,6.41557,7.35288
259,145.1626096,29.49508364,2.6372877690000003,22.62600136,3.403359454,28.95647144,42.0153913,3.247000009,3.46380086,42.16740369,-4.269940458,0,0,0,0,0,0,0,0,0,1,0,0,5.75889,6.6842,7.45765
261,145.09372290000005,29.01260381,2.50477121,23.70332417,2.604256458,28.58839214,41.10383481,3.629594811,4.3233743360000005,42.17050298,-4.282489155,0,0,0,0,0,0,0,0,0,1,0,0,5.3436,6.41306,7.362360000000002
262,145.0105055,29.03146073,2.407960458,23.832869100000003,2.470421057,28.62314053,41.04818341,3.754273501,4.3822165439999985,42.17149039,-4.283559293,0,0,0,0,0,0,0,0,0,1,0,0,5.27935,6.3628300000000015,7.3326600000000015
263,144.929298,29.04491763,2.317070506,23.97120044,2.333843673,28.65334847,40.98395478,3.882687424,4.453949859,42.17248294,-4.284744505,0,0,0,0,0,0,0,0,0,1,0,0,5.25709,6.35241,7.33444
264,144.3025111,29.62312269,1.696261075,24.07104265,1.880862457,29.2558585,41.35261892,4.427331543,4.161792974,42.17780358,-4.2821818480000005,0,0,0,0,0,0,0,0,0,1,0,0,5.33407,6.43525,7.41602
265,143.9563167,30.03833436,1.402740091,23.93463885,1.851693359,29.66324148,41.73365047,4.666433448,3.834838826,42.18026315,-4.278360219,0,0,0,0,0,0,0,0,0,1,0,0,5.72888,6.69965,7.51554
266,143.8199886,30.12951149,1.253774329,24.03313609,1.727544076,29.767125300000004,41.75125745,4.816198652,3.863058129,42.18159554,-4.2786829630000005,0,0,0,0,0,0,0,0,0,1,0,0,5.67544,6.718439999999998,7.59047
267,143.6819699,30.22119178,1.102760886,24.13580596,1.604222254,29.87184335,41.76753718,4.96872695,3.899794338,42.18295051,-4.279038757,0,0,0,0,0,0,0,0,0,1,0,0,5.91156,6.82817,7.584160000000002
268,143.6451504,30.18758344,1.038214892,24.28651016,1.456814494,29.85464179,41.6637213,5.05348976,4.036638677,42.18361139,-4.280632102,0,0,0,0,0,0,0,0,0,1,0,0,5.91156,6.82817,7.584160000000002
269,143.6550966,30.09670638,1.040125845,24.45960358,1.301427914,29.78187153,41.50434039,5.112199477,4.218275162,42.18395354,-4.282798978,0,0,0,0,0,0,0,0,0,1,0,0,5.86604,6.846239999999999,7.65343
270,145.41240159999995,29.27872841,2.876636173,22.57281649,3.565953624,28.72740758,41.88977972,3.000459123,3.631609761,42.1652421,-4.270757356,0,0,0,0,0,0,0,0,0,1,0,0,5.73041,6.691510000000001,7.4973100000000015
271,143.7498073,29.89257704,1.176562996,24.69419809,1.13941925,29.60122189,41.22630413,5.137769024,4.500601942,42.18376811,-4.286249747,0,0,0,0,0,0,0,0,0,1,0,0,5.8289300000000015,6.80088,7.6231
273,144.0028112,29.80969104,1.3868646830000002,24.31658291,1.548896881,29.47403791,41.36246796,4.772020296,4.241412304,42.18081355,-4.283282161,0,0,0,0,0,0,0,0,0,1,0,0,5.66327,6.67939,7.55841
274,144.07348180000002,29.80526666,1.46376986,24.17399529,1.69269563,29.45324977,41.43399098,4.656239612,4.1361728,42.17989895,-4.2820013239999986,0,0,0,0,0,0,0,0,0,1,0,0,5.66327,6.67939,7.55841
275,144.9453115,28.95358663,2.32957427,24.12888247,2.26012125,28.57855298,40.83395286,3.948332365,4.6092445999999985,42.17273174,-4.2867278010000005,0,0,0,0,0,0,0,0,0,1,0,0,5.25709,6.35241,7.33444
276,144.8842014,28.9358442,2.275970847,24.29472809,2.1315738630000003,28.58010705,40.73210014,4.080642366,4.724265516,42.17362928,-4.288358497,0,0,0,0,0,0,0,0,0,1,0,0,5.25709,6.35241,7.33444
277,144.88982980000003,28.84448066,2.304728393,24.47877695,2.056587666,28.50855324,40.56716302,4.178365585,4.899786778999999,42.17402937,-4.290594204,0,0,0,0,0,0,0,0,0,1,0,0,5.39075,6.43023,7.355580000000002
278,144.8365398,28.83009142,2.279046992,24.62525469,1.957230969,28.5112827,40.47756482,4.300413644,5.005701555,42.17481915,-4.292036901,0,0,0,0,0,0,0,0,0,1,0,0,5.56066,6.54132,7.37815
279,144.75296219999996,28.85370704,2.227233484,24.75639194,1.841618899,28.5509918,40.42357127,4.435472074,5.0815777010000005,42.17581866,-4.293118626,0,0,0,0,0,0,0,0,0,1,0,0,5.56066,6.54132,7.37815
280,144.6753793,28.87397164,2.188103658,24.8834997,1.736493725,28.58674749,40.36933335,4.564505079,5.159567101,42.17676004,-4.294185266,0,0,0,0,0,0,0,0,0,1,0,0,5.20772,6.20066,7.13712
281,145.5781843,29.16547267,3.020878249,22.48281238,3.720081613,28.59983893,41.85752566,2.82856815,3.707112486,42.16367739,-4.270625175,0,0,0,0,0,0,0,0,0,1,0,0,5.76628,6.71109,7.5129
283,145.687001,28.75002231,3.194444394,23.07223566,3.388133029,28.24230165,41.25619776,2.8804088310000004,4.24252032,42.16415864,-4.27829841,0,0,0,0,0,0,0,0,0,1,0,0,5.3806,6.43267,7.36855
284,145.43481530000003,28.96497856,2.95080865,23.13136522,3.186258818,28.47101376,41.37458287,3.119180458,4.088808138,42.16636362,-4.2775901130000005,0,0,0,0,0,0,0,0,0,1,0,0,5.47195,6.49627,7.40091
285,145.2988835,29.04809101,2.800563743,23.22900618,3.037295639,28.56824575,41.38128623,3.270609174,4.063961431,42.16770452,-4.277984392,0,0,0,0,0,0,0,0,0,1,0,0,5.59725,6.5471,7.3971399999999985
286,145.1238411,29.17752945,2.619689754,23.31295228,2.87503321,28.71126667,41.42869378,3.450893674,4.003434723,42.16933075,-4.277979515,0,0,0,0,0,0,0,0,0,1,0,0,5.4832,6.46652,7.356039999999999
287,362.7103694,23.74376988833333,4.092090513666666,1.4358977106333333,3.2143649683333333,41.16134568,13.967672671666667,2.332562191333333,1.7782256201666666,46.84950015166667,5.751300822166666,0,1,0,0,0,0,0,0,0,0,0,0,4.736280000000001,5.610795,6.6748666666666665
288,109.37895280000002,23.73493432833333,9.260394687499998,4.524576784333333,1.4746757020666663,23.17113803,21.184334428333333,2.088712596,1.28881063485,50.25322734833333,2.451406737833333,0,1,0,0,0,0,0,0,0,0,0,0,5.810483333333332,7.135763333333332,8.315328333333332
289,204.07317075,13.4998641425,1.4364714826499998,13.61518467,1.229421148575,13.482884655,6.08320130325,7.616927533999999,14.07843728,48.138404799999996,1.8896375884999999,0,1,0,0,0,0,0,0,0,0,0,0,5.518525,6.842905,7.921222500000002
290,298.35658456999994,25.547325515,9.7924902824,5.122837302300002,5.1925163729,12.594803328,9.2167331339,5.3438853165,9.7592660961,48.630877154,4.0413038571,0,1,0,0,0,0,0,0,0,0,0,0,5.436076999999999,6.578672,7.601531
291,161.20471402500004,22.90047502375,3.0472200797500006,6.023905682374999,1.830162450875,53.20790913374999,8.0809439405,2.9751416712499994,5.543305930125,49.76562982500001,2.5589483158750004,0,1,0,0,0,0,0,0,0,0,0,0,5.648143749999999,6.9598975,8.100618749999999
292,311.8684485292684,30.76492961853659,4.192971278390243,1.0298827322024389,3.406969969829268,6.375507448268293,3.522748007878049,1.5603457479268292,1.0311573775439025,43.68852214317074,-7.667619544121949,0,0,0,0,0,0,0,0,0,1,0,0,7.52509756097561,8.289107317073176,9.180286097560977
293,101.29179878,54.386084926,12.436057112,0.63835724484,19.570907436,9.3449022864,14.79065931,9.7782193596,0.8873363609999999,23.307411652000003,70.66061911199999,0,0,1,0,0,0,0,0,0,0,0,0,5.1122440000000005,6.757678,6.757678
294,194.8744191,31.398043037799997,4.673313301180001,1.4752783150879996,11.1223875664,32.545526916799986,14.323151833399994,1.2287762693000004,4.098210517696,42.6407337818,-7.89692174712,0,0,0,0,0,0,0,0,0,1,0,0,6.645926800000002,7.536037199999996,8.271011599999996
295,84.05300897176471,52.85367721588236,3.911087008941176,0.5394241143258824,3.5931090431176473,8.243051261647059,27.369646210588233,0.5445418458694117,3.7982280692941175,39.61115635,-8.75548051817647,0,0,0,0,0,0,1,0,0,0,0,0,5.76362,6.789553529411764,7.333638823529411
296,185.38677145,27.67683554,7.773927160875,4.11233969175,2.293234727,54.25352741375,13.111005353750002,7.282512591624999,2.4592213002500003,49.69020281625,3.9629929547500002,0,1,0,0,0,0,0,0,0,0,0,0,5.43613375,6.65397625,7.787225
297,321.8519225666667,16.764426515833332,6.091154992499999,10.620623646249998,3.0255725200000003,11.065598923333333,17.842879536666665,2.287537737500001,9.172646850166666,48.43921544250001,4.186327548333334,0,1,0,0,0,0,0,0,0,0,0,0,5.512364166666668,6.711605833333333,7.676993333333333
299,298.88168708333336,9.221573632166669,3.99960634,5.558406693666665,2.208285712166667,20.433970545,7.0739998486666655,5.0461350393333335,5.129923388833333,48.46219350000001,3.832025299,0,1,0,0,0,0,0,0,0,0,0,0,5.2050133333333335,6.449685,7.507126666666667
301,374.9247071714285,15.10371760142857,3.676000370428571,1.8369357462,5.744847376571427,98.49120575,4.9231946181428565,3.6509153144285715,1.3047428377857142,46.011094405714296,3.7035866631428576,0,1,0,0,0,0,0,0,0,0,0,0,6.2990757142857134,7.180687142857143,7.706598571428571
302,160.85930031428572,14.742976817857144,3.5894777470714283,6.523575402214286,1.515470871857143,27.97604770285714,9.822128752928569,2.0731085903071427,1.977212174,49.447171955,2.302475627142857,0,1,0,0,0,0,0,0,0,0,0,0,5.519372857142856,6.811114285714287,7.936795714285715
303,146.78021940000002,18.215537033333334,5.2007249060000005,11.277535035,1.4162928250000002,20.400903746666668,14.317074535,3.0080879783333336,2.2341203595,49.60231628833333,2.112469428666667,0,1,0,0,0,0,0,0,0,0,0,0,5.7932033333333335,7.092013333333332,8.252073333333334
304,12.643932383333334,40.334058656666656,4.220145877666666,2.8354927266666667,8.040419859333332,32.19551604,15.543520103333336,1.2400293939999998,0.7841337596,-37.596060716666656,143.4954976,1,0,0,0,0,0,0,0,0,0,0,0,6.4743900000000005,7.638943333333334,8.743613333333332
306,53.42927036,13.061036409999998,3.826263044625,3.895643789375,2.7327097092500003,7.025556478125001,12.41366647625,2.349317910375,1.7109272176249999,49.10063021625,-0.23237898735,0,1,0,0,0,0,0,0,0,0,0,0,5.36472625,6.5454412500000005,7.778435000000001
307,145.75935474285714,5.437807580714285,4.064689378714286,3.051014335285714,4.704310089428572,36.45694524857143,4.957452557857144,2.5618249582857144,0.3690353802342857,14.21429965,76.44249034000002,0,0,1,0,0,0,0,0,0,0,0,0,6.897831428571429,7.642067142857143,7.642067142857143
309,180.1948444513513,40.99199067675675,6.60400165962162,4.1415618811081085,8.091596328621621,20.186973340270274,16.4377615945946,3.7354218271081088,1.151639397382162,39.729324895405405,-2.050164331891892,0,0,0,0,0,0,0,0,0,1,0,0,4.961055945945946,5.819706216216216,6.651539189189191
310,166.51749217727271,6.086570548454546,3.296076487545456,5.288194791909091,3.7519479125454542,10.545078003363637,5.693418552227273,6.6188428323636375,7.732823137772727,41.86027815863636,-1.7266114515454547,0,0,0,0,0,0,0,0,0,1,0,0,7.385723636363636,7.922994545454544,8.37530590909091
311,47.32384985090909,19.6378157,10.887863713636362,6.684604678454548,1.6891752317272726,27.56254903,11.484318606363635,6.3758553075454545,5.3518779049999985,37.89788994727272,13.501264342727273,0,0,0,1,0,0,0,0,0,0,0,0,4.436972727272726,5.557995454545455,6.569472727272728
312,182.706999165,26.7111553165,3.3037654996499994,2.4543315815,16.94516529,12.627736741499998,10.303353678649998,3.5946691551,3.0359435324,42.020574703499996,-6.94994544825,0,0,0,0,0,0,0,0,0,1,0,0,6.897544999999999,7.430929499999999,7.6917845
314,276.4683112,23.27171044833333,4.458239586666667,13.859516045,2.444117288,9.167084296166664,19.94455312333333,4.556293372833333,4.6287312683333335,48.84785720333334,4.097434642,0,1,0,0,0,0,0,0,0,0,0,0,5.40731,6.635183333333334,7.667366666666666
315,222.4585665846154,45.42811898769231,1.5073186975999997,1.0260577472384615,21.56302380384616,12.338798447692303,36.92999308461538,1.0383230239076924,1.5794848018615384,41.03443100692307,-2.2200963226923074,0,0,0,0,0,0,0,0,0,1,0,0,5.51267076923077,6.3025976923076925,6.955619230769232
316,22.09946831414895,112.6436282489362,3.8450960952872335,11.164730259670216,8.276533902574467,11.484840334712764,24.360695709255317,7.226290606914897,2.6256889564446815,-33.68443856521277,138.1744710074468,1,0,0,0,0,0,0,0,0,0,0,0,6.237219361702127,7.225415000000001,8.06607702127659
317,68.94139837,24.7586466925,4.846200774750001,1.253571563,5.7158336817499995,5.029973646999999,6.448346022500001,1.4395435385,0.838524915825,56.93909465500001,-2.30331774225,0,0,0,0,0,0,0,1,0,0,0,0,6.464235,7.6112075,8.88906
318,263.9284307108109,12.399542237567568,5.94570592218919,0.8363364912243244,5.688734419702701,2.347734309913513,13.469552233783785,1.1652176036864863,1.7350802701918917,42.03393387756756,13.804823203783787,0,0,0,1,0,0,0,0,0,0,0,0,4.476956756756757,5.337250270270268,6.143619999999999
