,Distance to the closest Airport (kms),Distance to the closest Builtup (kms),Distance to the closest roads (kms),Distance to the closest Agricultural area (kms),Distance to the closest Settlement (kms),Distance to the closest Vegetation (kms),Distance to the closest Water (kms),Distance to the closest Forest (kms),Distance to the closest Grassland (kms),Lat,Long,Australia,France,India,Italy,Japan,Philippines,Portugal,Scotland,South Africa,Spain,Thailand,Turkey,Wind speed at 50,Wind speed at 100,Wind speed at 200
913,181.71346926301368,21.35611894260275,4.294576523808219,1.4117459407657529,5.60190430578082,23.569140745068488,21.72437983438357,1.1522437850383562,1.071227887660274,42.59042598178081,-8.27706866079452,0,0,0,0,0,0,0,0,0,1,0,0,6.525681095890407,7.305878493150685,7.934176986301369
27,89.27813441757574,16.44814803057576,7.3702848506666685,34.144923583939395,36.24548484588182,37.01220275215151,31.899964115666677,31.9221056809697,33.95797484284848,38.234649044545456,-6.874804072212122,0,0,0,0,0,0,0,0,0,1,0,0,6.5264918181818175,6.946950303030304,7.18423
883,161.25552708378373,23.227372361351357,7.334373126756757,1.9935505097378377,24.41273036594595,13.506456260540538,27.920492020540546,2.1263507609162167,0.7004680645278379,41.95397962756758,-2.2898545134054045,0,0,0,0,0,0,0,0,0,1,0,0,7.701792432432433,8.486990540540539,9.114517567567571
1310,104.49922477826088,4.9128459662173904,6.708350228652173,1.0146445994869564,6.704815360130433,24.45334624086956,5.914886809782609,1.6103695637608697,24.923848205217396,40.83315363782609,0.5926235735652172,0,0,0,0,0,0,0,0,0,1,0,0,8.019908695652175,8.599170434782607,8.987144347826087
773,96.85475750352941,40.64461149235294,8.795411535058822,0.9229075081294118,2.894337463058824,1.8649941271211767,3.4455079381764704,1.7296958249235292,13.169100897058824,37.58191152294117,-7.143668681588236,0,0,0,0,0,0,0,0,0,1,0,0,4.6715382352941175,5.647853529411764,6.4051517647058835
728,106.15038603125,8.2333474704375,3.388614547,2.6044471243125003,5.222631533,3.88854306025,8.102615207500001,2.5774620845625003,8.597327396312501,36.73848145,-6.2814979558749995,0,0,0,0,0,0,0,0,0,1,0,0,4.246148125,5.0923893750000016,5.702521875
447,233.9303698,11.783109800000002,7.696405876,2.696031692,5.973055507000001,11.48517131,11.50532633,6.105586268,0.8953736753,42.55143209,-6.425594856,0,0,0,0,0,0,0,0,0,1,0,0,5.867369999999998,6.29471,6.72703
308,106.60056609333334,9.557739037533334,6.134567463399999,5.7584180196000005,2.00912541478,3.8393903794,5.877771883066669,7.396848806399999,13.048311425333333,36.77530311733333,-6.250761305933333,0,0,0,0,0,0,0,0,0,1,0,0,4.474666666666667,5.1795333333333335,5.7195899999999975
1061,176.5196403625,13.89612311375,8.785904077375,0.6769430071125001,7.811938089500001,41.2795068175,10.97998858,1.901329820625,0.8577659535125,43.45926068750001,-5.999109509,0,0,0,0,0,0,0,0,0,1,0,0,5.456019999999999,5.960053749999998,6.445623750000001
704,242.6794717433333,37.44307100066667,6.363300571066668,1.4936694672999995,22.01215858966666,2.077633638433333,30.370406167333325,0.5666200955599999,1.184310681863333,41.294132561666665,-3.2174898490000015,0,0,0,0,0,0,0,0,0,1,0,0,5.625836666666664,6.387093666666668,7.089840333333334
21,287.3029197195651,24.246472204347835,10.98814653173913,0.9405041903026088,11.463092221739132,31.32945167586957,18.64406913152174,0.89518006975,0.7298349887521738,43.43932502130436,-7.5821837925217395,0,0,0,0,0,0,0,0,0,1,0,0,6.92087086956522,7.918015869565217,8.809567826086958
33,69.07173253177777,11.438722036222222,5.324104562333332,7.6387798188666665,4.227408441266667,8.396361057088887,33.20875180977778,4.0762441937333325,9.700560261444446,41.694011388222215,1.4533991933333337,0,0,0,0,0,0,0,0,0,1,0,0,4.973508222222222,5.490121555555557,5.826406888888887
998,314.9541978409091,17.30573944281819,5.546554187772727,1.7992659944118186,4.4170482058454565,12.647297781363642,7.449888317400001,2.5040142424827283,2.006609280534545,40.632837576,-4.406202208336364,0,0,0,0,0,0,0,0,0,1,0,0,6.478607818181825,6.905169818181816,7.128559090909095
438,235.1363832,10.12198683,6.208652735,2.384392171,5.334230245,11.21456405,9.86089096,4.610360706,1.819342542,42.5563629,-6.445028529,0,0,0,0,0,0,0,0,0,1,0,0,6.33099,6.51691,6.7927
1069,138.2318058814815,54.717786438148146,12.177732528148148,1.2827395442555556,19.21650781555556,12.674003603703706,29.86571488074074,6.614822114037036,2.2278669912592592,39.84825180296295,-1.5790473341851852,0,0,0,0,0,0,0,0,0,1,0,0,7.000847037037038,7.545321481481483,7.854335555555554
1197,176.7430403666667,26.25579418833333,6.6884700332500024,7.322040502416666,5.637066498999999,0.8803625581833332,13.001951861666667,10.906779649166666,17.266604848333333,41.791388085,-1.4206089285833334,0,0,0,0,0,0,0,0,0,1,0,0,6.725599166666665,7.617239166666668,8.574824999999999
864,66.30858595416667,18.131289817499994,4.567829059416668,1.7081980145874998,3.203524490916667,2.400095118458333,5.592134953916666,1.0906257475208336,3.7428853875833337,37.36955723249999,-7.372550079125001,0,0,0,0,0,0,0,0,0,1,0,0,4.551758333333333,5.576047083333332,6.376915833333333
3,286.68184483333334,27.09847057666667,9.61904561790476,1.3475416807476193,9.232287092476193,33.904618636190484,21.676029943333337,0.843916249009524,0.6392246498238093,43.42541922142858,-7.549051788952383,0,0,0,0,0,0,0,0,0,1,0,0,7.317918571428572,8.201960952380952,9.01059761904762
872,189.79655380612252,23.09650092122449,4.600917600244898,1.4149780004612242,20.2263829467347,7.164233369612246,6.672281715632655,7.082180856816327,10.294666138673467,42.07557472673471,-6.89965271897959,0,0,0,0,0,0,0,0,0,1,0,0,6.867023673469388,7.353327551020409,7.7332289795918365
1318,46.01530872470589,2.078219035376471,3.417694280970589,1.530148369202941,8.171465576617647,1.0564014068344123,36.657371068235285,1.398528363414706,6.356704933676472,37.163250795588226,-2.7069780818529408,0,0,0,0,0,0,0,0,0,1,0,0,4.414381764705882,4.856258529411765,5.377955882352941
1308,118.80616812941173,27.460274117647057,1.4986306420235294,1.5558618817588232,5.584590274294118,17.019372148823532,18.93081229705882,1.375994910680588,13.285326404117649,41.04896472294117,0.2834146229647059,0,0,0,0,0,0,0,0,0,1,0,0,6.4954447058823535,7.478404705882353,8.279189411764708
996,136.684701675,36.9201254105,6.7846246277499995,1.8843064550349995,7.44327084485,0.799960623715,13.5642428285,1.7343948451350002,5.1896800685,38.655459720500005,-1.8990675485,0,0,0,0,0,0,0,0,0,1,0,0,6.00335,6.740497500000001,7.394282500000001
1033,140.4327651470588,13.828707242647061,12.401493903823528,1.2607007103441177,7.406199983529412,4.8303303604705885,5.100355115852941,1.6464317054352942,24.118471754117646,41.291089684705895,0.4157085688352941,0,0,0,0,0,0,0,0,0,1,0,0,6.072022647058822,7.057397941176472,7.781008529411767
489,183.6681255,21.16625213,7.673595409,15.30704984,2.308936351,23.56846489,9.01612478,5.99011109,7.040330268,41.93509776,-4.77162461,0,0,0,0,0,0,0,0,0,1,0,0,5.49143,6.33296,6.918710000000001
612,184.92140279807688,28.21889568711539,2.3394333724649994,1.427060841459615,15.627665669038466,12.171539675961535,5.919270095442309,3.7202568397500007,6.617498842846151,42.061369821153846,-6.960392766134618,0,0,0,0,0,0,0,0,0,1,0,0,6.9636788461538455,7.4209623076923075,7.735326923076924
440,235.2772964,9.744365146,5.82297602,2.311017255,5.096681874,10.8325333,9.478777435,4.22523697,2.2071171830000003,42.55876887,-6.448462367,0,0,0,0,0,0,0,0,0,1,0,0,6.527,6.72164,6.97877
809,106.36595919999998,2.860030750166666,4.4556089365,1.0200173849,1.5491594578333332,1.5511006341666669,3.7649925745,0.8998266815666667,0.9504753572833332,36.95960300666667,-3.5623583285,0,0,0,0,0,0,0,0,0,1,0,0,5.750845000000001,5.9136083333333325,5.858976666666666
1267,289.58587863636365,7.814151688181817,6.177395926,2.8261901133636367,6.319303973727273,21.35259508545455,2.479812908272727,2.920786191181818,1.8477132799090907,43.50869327363636,-7.8118052309090915,0,0,0,0,0,0,0,0,0,1,0,0,7.366929999999999,8.189595454545454,9.067763636363637
211,230.350879223077,55.5957985476923,10.369581742307693,0.5987991661692308,9.831358562230767,25.35048565,6.475830846153845,2.4348271933846157,1.8077248943846156,43.41972660692308,-6.663623783692308,0,0,0,0,0,0,0,0,0,1,0,0,8.791989230769229,9.073837692307693,9.356953846153848
875,170.7926569571429,29.85140782964286,4.1379147330000015,3.8170719022142863,12.263926743928568,10.889084978750002,26.797819753571424,2.424623756632143,2.5565952656964295,41.839339750714295,-2.111871675642857,0,0,0,0,0,0,0,0,0,1,0,0,7.2678110714285715,8.110150714285714,8.805128928571428
1029,39.5053227475,35.86702255999999,660.1791021249999,0.9108040870499999,7.37968851075,2.83121953925,0.7596757277499999,0.8466484535999999,35.393763725,8.286342714249999,100.26210479999999,0,0,0,0,0,0,0,0,0,0,1,0,4.050375,4.376905000000001,4.7430275
18,11.536642328470592,2.7141749265823534,4.03753085082353,2.4791953348235296,1.737386689376471,8.123517404176468,34.15532530352941,1.5652032825235294,2.8632587657647064,38.917265447647054,27.744816055294123,0,0,0,0,0,0,0,0,0,0,0,1,5.107334705882352,6.0635635294117645,6.947674705882354
388,21.92400198,21.66167421,4.323577577,0.8239372653,7.811974607000001,0.864918988,11.79252177,0.5339201777,0.5342028639,38.01712766,30.22616229,0,0,0,0,0,0,0,0,0,0,0,1,5.96206,6.75783,7.45033
377,23.60071156,22.2039463,5.551328342000001,2.390935852,6.148446972,2.168860546,13.36439004,0.86924133,0.5213642887,38.02899973,30.21434242,0,0,0,0,0,0,0,0,0,0,0,1,5.95106,6.72554,7.437019999999999
245,8.263774118625,3.6537037021249996,3.967121389625,1.301808772,2.38535901275,4.699763668625,3.3531396643750004,7.4213216573750005,3.175824098625,38.284071845,26.34652799875,0,0,0,0,0,0,0,0,0,0,0,1,7.630015000000001,8.6810075,9.3696575
151,2.271282916388889,52.536584099444454,3.9541447345,0.4568024226077778,1.3796770251666666,1.872988179055556,0.4939158016888889,1.115140581122222,0.3739323607111111,39.83321787,25.96948381444445,0,0,0,0,0,0,0,0,0,0,0,1,7.877203333333332,8.573149444444446,9.269068888888887
379,24.61305176,21.69343614,6.263550753,3.585092583,5.469186368,3.474489601,13.99557291,1.462523297,0.7603409831999999,38.04092312,30.21614527,0,0,0,0,0,0,0,0,0,0,0,1,7.6014,7.8774,8.1571
680,30.05431925,38.93027287,7.573367927,1.238691037,5.5807357139999985,28.72850628,3.435423435,2.252397383,4.825691912,38.24820046,26.76826258,0,0,0,0,0,0,0,0,0,0,0,1,6.0191,6.889239999999999,7.264010000000002
1205,34.23856001651008,39.30131409416105,4.347640030604028,2.1991400427959737,8.21218136942282,6.279339961067115,15.421084226778536,1.57502475488792,2.9552212105375832,39.31099530053693,27.798619680134223,0,0,0,0,0,0,0,0,0,0,0,1,8.076927718120803,8.966166040268456,9.655057919463088
1210,37.4720420609091,12.589991923636365,2.5957260099090917,3.497297183454545,9.415007269363636,16.53811284,12.85509895181818,2.0490404911818185,43.37945607,36.0494400509091,36.12949842,0,0,0,0,0,0,0,0,0,0,0,1,6.785994545454545,7.112057272727273,7.384460909090907
